Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,334.652496,-49.375088,613.742188,455.069061,27.078192,504.382599,435.105988,175.526840,492.329956,508.657806,117.584892,697.618347,313.720062,236.214554,583.227478,330.676636,95.955803,675.024780,265.683899,-67.260933,425.633270,244.305511,204.270905,397.067963,133.302856,124.850159,678.257812,142.503601,163.499939,590.716370,218.565063,93.211601,695.541809,201.037964,24.382711,658.700989
2,0,334.647766,-49.396225,613.753296,455.070679,27.045702,504.383972,435.133606,175.504166,492.347992,508.661102,117.540138,697.630249,313.745605,236.189789,583.221497,330.681488,95.935402,675.026855,265.673828,-67.265121,425.628418,244.331009,204.258713,397.068726,133.343185,124.897476,678.282288,142.519821,163.497543,590.723022,218.570251,93.194122,695.534912,201.055954,24.362522,658.687256
3,0,334.649017,-49.407394,613.757629,455.093231,27.014303,504.393768,435.165344,175.474274,492.351166,508.677551,117.522270,697.636597,313.775574,236.169937,583.209900,330.700623,95.926247,675.026917,265.670197,-67.282784,425.631165,244.371445,204.256729,397.078583,133.344742,124.866425,678.264038,142.557556,163.504654,590.729614,218.585144,93.186165,695.534119,201.099182,24.335186,658.700562
4,0,334.680389,-49.427509,613.770691,455.117065,26.986948,504.391907,435.188934,175.461029,492.334900,508.701630,117.516045,697.620300,313.796173,236.164703,583.197510,330.725983,95.920547,675.022156,265.693604,-67.317116,425.649658,244.383209,204.212280,397.061340,133.382141,124.900162,678.285522,142.586517,163.526855,590.753662,218.608032,93.174721,695.531982,201.128250,24.311184,658.701233
5,0,334.717285,-49.429592,613.790283,455.121155,26.994997,504.369080,435.195496,175.450867,492.324432,508.733643,117.539780,697.600037,313.800415,236.133530,583.165344,330.755249,95.918198,675.021362,265.729828,-67.364265,425.677429,244.386719,204.160507,397.053253,133.378006,124.851158,678.267151,142.589828,163.519287,590.756775,218.628555,93.165840,695.534058,201.150452,24.296974,658.703796
6,0,334.805969,-49.457306,613.857971,455.168549,26.969376,504.412231,435.188599,175.444992,492.312683,508.767853,117.591972,697.590271,313.799591,236.123398,583.156616,330.791290,95.934738,675.040955,265.782288,-67.424232,425.745575,244.375214,204.090286,397.049408,133.424210,124.884537,678.307251,142.602203,163.522415,590.780579,218.661621,93.166893,695.555786,201.192841,24.270960,658.737427
7,0,334.870117,-49.462608,613.899536,455.189392,26.978743,504.418854,435.171021,175.435059,492.300751,508.796387,117.650719,697.577087,313.787842,236.103683,583.140503,330.820740,95.935966,675.052673,265.833710,-67.479828,425.788269,244.354279,204.025116,397.049377,133.451599,124.895760,678.335815,142.606644,163.531876,590.804749,218.680984,93.153259,695.571106,201.224213,24.248959,658.776855
8,0,334.947815,-49.476051,613.937927,455.225403,26.990671,504.431122,435.166656,175.441620,492.309601,508.828094,117.697945,697.577698,313.776428,236.079987,583.136292,330.849243,95.934769,675.065247,265.912415,-67.544029,425.839813,244.344833,203.945663,397.049286,133.488693,124.901703,678.356079,142.618668,163.529358,590.838562,218.713974,93.135674,695.585754,201.269119,24.204370,658.801331
9,0,335.017273,-49.489613,613.996094,455.272980,26.992304,504.482086,435.171143,175.455658,492.323517,508.852356,117.749146,697.594482,313.771423,236.068451,583.150513,330.882263,95.938736,675.093140,265.958496,-67.562790,425.882263,244.334076,203.903931,397.063751,133.518494,124.892860,678.371582,142.621231,163.510422,590.854309,218.751801,93.117180,695.613464,201.314621,24.178806,658.837646
10,0,335.051605,-49.476662,613.997253,455.288300,27.034519,504.488953,435.183929,175.472336,492.337250,508.876923,117.775055,697.608887,313.781616,236.083633,583.176575,330.909668,95.941856,675.112244,265.997437,-67.561310,425.892883,244.350464,203.907608,397.091705,133.567535,124.905022,678.393250,142.640930,163.522476,590.882568,218.783005,93.095940,695.622742,201.363113,24.156332,658.860291
11,0,335.089874,-49.477928,613.989502,455.329865,27.053745,504.481567,435.206604,175.488037,492.362701,508.911438,117.766045,697.625671,313.799957,236.073364,583.210327,330.944733,95.921883,675.122742,266.041626,-67.560104,425.881042,244.365662,203.917709,397.125885,133.608871,124.898293,678.420776,142.670822,163.526581,590.920105,218.833740,93.077248,695.637268,201.424179,24.139990,658.865662
12,0,335.133331,-49.477783,614.002014,455.358490,27.081785,504.490723,435.236786,175.506088,492.389038,508.943390,117.763992,697.645386,313.823456,236.062515,583.235718,330.978821,95.913094,675.141968,266.096313,-67.558884,425.910217,244.380447,203.904510,397.137848,133.631470,124.871094,678.431213,142.698853,163.516418,590.943237,218.879318,93.074760,695.655090,201.469223,24.136787,658.885559
13,0,335.166656,-49.481918,614.006836,455.401733,27.088831,504.508362,435.263794,175.525436,492.407745,508.976868,117.768600,697.656555,313.844147,236.054062,583.251099,331.009949,95.909218,675.156372,266.116272,-67.550140,425.904755,244.414337,203.936111,397.181091,133.695740,124.925140,678.477051,142.736649,163.549942,590.981262,218.918213,93.067551,695.670776,201.523575,24.114628,658.912476
14,0,335.203033,-49.480804,614.015137,455.429962,27.094261,504.507660,435.283508,175.528976,492.428894,509.009705,117.764305,697.668945,313.858551,236.038727,583.269043,331.045685,95.896065,675.173279,266.152313,-67.559799,425.916321,244.419922,203.916428,397.199432,133.707718,124.889542,678.480103,142.762024,163.552612,591.014587,218.955429,93.053345,695.689636,201.558365,24.107496,658.931274
15,0,335.248840,-49.485592,614.044861,455.460266,27.094439,504.524597,435.303375,175.524399,492.438721,509.044952,117.778587,697.680603,313.880493,236.037582,583.293457,331.076599,95.894165,675.193909,266.164795,-67.561417,425.933105,244.432800,203.878876,397.211334,133.739960,124.875603,678.507812,142.776535,163.553558,591.037476,218.991226,93.053444,695.707153,201.588272,24.116440,658.937744
16,0,335.282166,-49.489960,614.082092,455.485077,27.095112,504.555939,435.310608,175.525925,492.456604,509.071991,117.798080,697.695374,313.890869,236.030594,583.303650,331.098816,95.902748,675.217468,266.228241,-67.605621,426.001343,244.448120,203.867905,397.228882,133.756683,124.880119,678.522034,142.815323,163.600861,591.086487,219.012253,93.054733,695.723755,201.606781,24.129450,658.952576
17,0,335.311493,-49.488426,614.114685,455.500946,27.101362,504.574463,435.322571,175.518463,492.481995,509.086792,117.809288,697.721375,313.897156,236.017014,583.315552,331.116058,95.902313,675.241577,266.255768,-67.615036,426.023132,244.456268,203.831680,397.242828,133.777985,124.889038,678.546631,142.824448,163.590851,591.111084,219.033310,93.058403,695.739807,201.635361,24.126345,658.967163
18,0,335.341492,-49.497158,614.154602,455.533783,27.094486,504.619232,435.343170,175.535828,492.507660,509.090240,117.838036,697.748962,313.903870,236.028717,583.321045,331.124573,95.911484,675.258240,266.292114,-67.644569,426.058411,244.475861,203.803314,397.242249,133.793915,124.894409,678.547241,142.847366,163.614365,591.131592,219.048325,93.064018,695.746643,201.649460,24.132727,658.968933
19,0,335.347992,-49.487568,614.183777,455.559143,27.093145,504.662689,435.352295,175.521698,492.498871,509.082184,117.869675,697.775330,313.895874,236.006393,583.298523,331.122467,95.932961,675.270752,266.331055,-67.667610,426.101898,244.485352,203.778107,397.208649,133.800522,124.891479,678.536743,142.845871,163.610123,591.118530,219.058411,93.081528,695.746033,201.676773,24.137848,658.974609
20,0,335.351074,-49.477489,614.210144,455.570526,27.097713,504.693268,435.366547,175.526337,492.530457,509.076660,117.890343,697.808105,313.902679,236.024963,583.319519,331.125244,95.936417,675.291138,266.329254,-67.660378,426.111420,244.503311,203.780304,397.242889,133.814407,124.902115,678.557434,142.860092,163.628860,591.140747,219.074890,93.087715,695.762756,201.695618,24.141134,658.991150
21,0,335.372620,-49.487537,614.215332,455.583496,27.103514,504.692841,435.383667,175.526138,492.541351,509.075104,117.893555,697.823853,313.904968,236.018356,583.319763,331.128510,95.934753,675.295532,266.358612,-67.677605,426.119080,244.508194,203.750275,397.231140,133.835831,124.921478,678.574463,142.860062,163.639908,591.152283,219.094910,93.090759,695.763000,201.708496,24.152569,658.985291
22,0,335.367249,-49.482697,614.199036,455.602692,27.092573,504.690521,435.394928,175.534683,492.523651,509.075531,117.897827,697.812317,313.911163,236.019562,583.292419,331.130524,95.943214,675.273193,266.351746,-67.671249,426.096161,244.508820,203.748932,397.187317,133.840103,124.929771,678.560059,142.850708,163.634476,591.123352,219.106522,93.107208,695.747070,201.724564,24.161724,658.957214
23,0,335.378326,-49.487743,614.188110,455.614532,27.089865,504.669739,435.409912,175.517120,492.504791,509.086853,117.882416,697.802856,313.930695,236.026932,583.287109,331.140350,95.934433,675.257996,266.358154,-67.663071,426.076904,244.540482,203.759888,397.209564,133.854263,124.932182,678.565491,142.867691,163.661667,591.141968,219.134598,93.115562,695.744873,201.744522,24.175308,658.946838
24,0,335.376282,-49.483227,614.164490,455.623138,27.080236,504.656677,435.435089,175.520309,492.500549,509.100922,117.866234,697.782654,313.947632,236.019012,583.263428,331.152283,95.935600,675.242493,266.358978,-67.656097,426.054230,244.554810,203.760300,397.173645,133.868362,124.938568,678.569275,142.867264,163.676651,591.152405,219.152695,93.126144,695.739929,201.765625,24.198507,658.934021
25,0,335.373779,-49.483242,614.124390,455.627045,27.068155,504.607605,435.459961,175.508728,492.443451,509.121429,117.856033,697.741943,313.984497,236.033188,583.223877,331.169830,95.939713,675.195496,266.358398,-67.660538,426.022705,244.569412,203.748123,397.109589,133.887741,124.934998,678.544861,142.890625,163.710312,591.134888,219.170578,93.146759,695.709961,201.768250,24.233641,658.878296
26,0,335.380615,-49.482029,614.106567,455.648743,27.053907,504.579132,435.487915,175.488846,492.413818,509.139130,117.839043,697.711914,314.004639,236.022202,583.189148,331.190460,95.936432,675.169922,266.363190,-67.663261,426.013855,244.606445,203.789795,397.120331,133.900406,124.927460,678.533447,142.900345,163.718903,591.136047,219.197449,93.158142,695.704468,201.791428,24.237047,658.869812
27,0,335.387360,-49.487770,614.089478,455.651031,27.056612,504.547943,435.512909,175.480637,492.390533,509.161163,117.824463,697.689270,314.031982,236.026535,583.174255,331.209229,95.935432,675.150085,266.344696,-67.659378,425.990662,244.607346,203.759186,397.077820,133.928848,124.944740,678.548767,142.899063,163.690048,591.119568,219.220047,93.159103,695.698608,201.807877,24.245548,658.870361
28,0,335.400421,-49.497738,614.050476,455.666748,27.039637,504.510284,435.524780,175.473343,492.334778,509.172791,117.817307,697.642517,314.040924,236.010483,583.122864,331.222198,95.934494,675.113220,266.350647,-67.670120,425.957703,244.609818,203.765701,397.041992,133.925415,124.925423,678.516785,142.913574,163.712097,591.115845,219.238297,93.157410,695.671631,201.811966,24.245384,658.836426
29,0,335.412018,-49.504620,614.031799,455.675018,27.036913,504.479584,435.540588,175.485519,492.330170,509.198425,117.805130,697.618042,314.066803,236.015457,583.125305,331.244232,95.922462,675.097046,266.353760,-67.673439,425.945526,244.632919,203.772293,397.049438,133.940491,124.914665,678.518127,142.918350,163.695953,591.113525,219.258087,93.151787,695.665710,201.828110,24.246258,658.823975
30,0,335.427917,-49.508530,614.030518,455.663422,27.053448,504.459869,435.545319,175.479568,492.325500,509.217743,117.799789,697.608521,314.078827,236.016068,583.130310,331.261200,95.916580,675.097839,266.352173,-67.664497,425.934753,244.634003,203.770721,397.055603,133.956192,124.905861,678.536804,142.937042,163.697586,591.144165,219.285522,93.142349,695.679138,201.857269,24.239809,658.832336
31,0,335.449097,-49.516991,614.005249,455.693787,27.044016,504.445984,435.559387,175.478851,492.306183,509.240997,117.790695,697.588440,314.094299,236.010101,583.124634,331.283051,95.909744,675.080872,266.366943,-67.666763,425.920563,244.638184,203.769302,397.044769,133.972916,124.886002,678.533142,142.950897,163.689697,591.139160,219.312134,93.133842,695.665649,201.888947,24.234482,658.816162
32,0,335.462402,-49.515854,613.976013,455.712799,27.055319,504.416534,435.573517,175.493179,492.294586,509.260712,117.784523,697.571411,314.102661,236.006149,583.121277,331.303040,95.896729,675.071228,266.379944,-67.666946,425.902069,244.638794,203.769135,397.038116,134.004059,124.884308,678.550232,142.966293,163.695297,591.158569,219.338989,93.123344,695.659729,201.905441,24.236317,658.801636
33,0,335.493439,-49.526520,613.985840,455.738800,27.051376,504.434570,435.585297,175.513809,492.316437,509.279297,117.784645,697.578430,314.113800,236.004044,583.143250,331.322540,95.887634,675.081787,266.408539,-67.664139,425.911133,244.657822,203.792160,397.085358,134.014313,124.846985,678.557251,142.974091,163.677429,591.180664,219.359665,93.109657,695.671692,201.931870,24.218210,658.817261
34,0,335.515137,-49.525017,613.982605,455.743866,27.082615,504.426056,435.592224,175.503372,492.317291,509.287170,117.789223,697.591980,314.112030,235.995743,583.158936,331.336517,95.880997,675.094727,266.423187,-67.660759,425.905914,244.652771,203.772339,397.075104,134.020203,124.817223,678.562927,142.983627,163.675659,591.202637,219.378799,93.099525,695.683777,201.955109,24.205173,658.834839
35,0,335.538116,-49.535851,613.982117,455.783813,27.072206,504.444763,435.598602,175.528641,492.339172,509.295349,117.790085,697.605042,314.115173,235.998901,583.177979,331.344696,95.875916,675.097290,266.458282,-67.667511,425.910492,244.662750,203.787216,397.104675,134.042908,124.832664,678.582092,142.996887,163.682388,591.218323,219.391083,93.084236,695.679626,201.961029,24.209076,658.819458
36,0,335.552307,-49.536510,613.990662,455.793549,27.097446,504.457001,435.605408,175.534561,492.363434,509.296173,117.793854,697.637695,314.110260,235.985748,583.205261,331.348267,95.864532,675.117249,266.471832,-67.657066,425.904785,244.662842,203.773621,397.105927,134.047577,124.802208,678.591919,142.999191,163.665558,591.233521,219.396927,93.070374,695.693481,201.977295,24.202160,658.821594
37,0,335.582520,-49.548988,614.027954,455.816986,27.098454,504.506836,435.613586,175.548599,492.415466,509.289551,117.792030,697.687622,314.103424,235.982178,583.249756,331.345245,95.854057,675.150879,266.517456,-67.663559,425.942657,244.683655,203.800201,397.170746,134.053299,124.794838,678.618713,142.995483,163.659378,591.256470,219.398987,93.066528,695.715942,201.986374,24.191015,658.846252
38,0,335.590698,-49.564873,614.033447,455.842010,27.101696,504.530182,435.630035,175.546951,492.457642,509.282166,117.781380,697.736877,314.099762,235.965530,583.272888,331.344025,95.834267,675.170410,266.537750,-67.663048,425.930939,244.700287,203.790207,397.178802,134.079132,124.814613,678.645508,143.009155,163.657822,591.283813,219.402802,93.045593,695.718384,201.997482,24.178110,658.840637
39,0,335.588257,-49.564705,614.042297,455.861023,27.095482,504.568451,435.646759,175.537170,492.496460,509.270264,117.769127,697.785339,314.100616,235.958282,583.300781,331.335388,95.820778,675.192993,266.570007,-67.661263,425.940155,244.736374,203.811279,397.225922,134.073410,124.796371,678.657593,143.014252,163.658737,591.303223,219.404800,93.031609,695.722595,201.999619,24.170189,658.833252
40,0,335.603943,-49.587975,614.085266,455.878143,27.091595,504.627411,435.670471,175.528442,492.551636,509.261017,117.760849,697.845215,314.106506,235.943222,583.327881,331.332214,95.813774,675.231750,266.611664,-67.671707,425.977753,244.751099,203.785736,397.212891,134.070450,124.767227,678.662781,143.015610,163.639740,591.304260,219.408447,93.027908,695.749573,202.005951,24.165035,658.844788
41,0,335.587341,-49.591782,614.092773,455.893860,27.081263,504.668884,435.692444,175.518570,492.588654,509.248840,117.739517,697.896545,314.119720,235.941284,583.360046,331.323944,95.797073,675.253845,266.608063,-67.658310,425.966888,244.792343,203.795456,397.243896,134.073257,124.769226,678.670898,143.019653,163.627747,591.309448,219.402252,93.019470,695.756531,202.012253,24.150715,658.851929
42,0,335.587738,-49.609081,614.098145,455.903961,27.070198,504.682312,435.725494,175.500336,492.610718,509.248901,117.707626,697.924866,314.139313,235.935013,583.377747,331.326721,95.772270,675.261292,266.619263,-67.664978,425.957672,244.853683,203.837280,397.291443,134.090149,124.769302,678.669250,143.044342,163.637512,591.318542,219.408478,93.001564,695.751892,202.014526,24.148855,658.839783
43,0,335.586945,-49.624512,614.101196,455.928955,27.046234,504.702972,435.752533,175.470840,492.626404,509.249023,117.678810,697.953430,314.160461,235.917404,583.383606,331.326172,95.761917,675.271240,266.624420,-67.661034,425.948120,244.878754,203.811188,397.269775,134.085358,124.756653,678.658142,143.057419,163.621170,591.307678,219.412170,92.996498,695.751709,202.023621,24.136889,658.833984
44,0,335.590637,-49.644287,614.107666,455.944672,27.017025,504.720703,435.782593,175.435089,492.630371,509.261200,117.637184,697.977844,314.192993,235.902573,583.404846,331.341217,95.733856,675.284302,266.651611,-67.680328,425.967804,244.923233,203.809204,397.279694,134.122818,124.772423,678.678650,143.064941,163.593689,591.292053,219.420059,92.980301,695.753479,202.028839,24.140585,658.839172
45,0,335.577576,-49.656471,614.084290,455.972412,26.979088,504.725708,435.806000,175.403046,492.623444,509.275269,117.596130,697.977234,314.218933,235.891541,583.406982,331.348999,95.707031,675.274780,266.662994,-67.697983,425.953766,244.941940,203.799942,397.264893,134.123581,124.756111,678.652649,143.087616,163.598663,591.281128,219.429611,92.970695,695.746399,202.036621,24.139734,658.818298
46,0,335.600189,-49.696194,614.078064,455.972687,26.957119,504.705139,435.824402,175.369507,492.618073,509.287292,117.554512,697.972900,314.238312,235.854843,583.396057,331.362244,95.683014,675.265930,266.672455,-67.709877,425.938293,244.971878,203.784378,397.262146,134.128647,124.743736,678.630676,143.104904,163.590439,591.270752,219.438034,92.952721,695.735840,202.041641,24.124546,658.795776
47,0,335.597229,-49.720207,614.083374,455.980621,26.922915,504.713470,435.831299,175.320511,492.613251,509.299805,117.512543,697.980164,314.265564,235.839874,583.415894,331.368896,95.656471,675.277222,266.680847,-67.729362,425.948944,244.984497,203.752960,397.251495,134.150192,124.744705,678.633545,143.117386,163.580017,591.264587,219.443985,92.939056,695.742432,202.036530,24.124872,658.794495
48,0,335.598846,-49.754566,614.081543,455.969147,26.896227,504.704956,435.836304,175.293457,492.621033,509.306366,117.468140,697.981689,314.283386,235.816498,583.420593,331.367798,95.627426,675.280151,266.658844,-67.731735,425.930389,245.003952,203.733932,397.246155,134.142426,124.716423,678.624268,143.132980,163.579010,591.262512,219.442139,92.921509,695.736877,202.028397,24.119871,658.782715
49,0,335.579559,-49.780689,614.060364,455.945251,26.873699,504.676208,435.838745,175.261856,492.621307,509.313629,117.415398,697.973633,314.304810,235.802414,583.441528,331.374695,95.588860,675.277893,266.654633,-67.753334,425.909241,245.034119,203.745544,397.268921,134.157135,124.713074,678.620728,143.158463,163.584244,591.275513,219.444550,92.897469,695.733398,202.021942,24.096895,658.771484
50,0,335.561707,-49.803993,614.053711,455.939301,26.838306,504.684265,435.841675,175.228638,492.630798,509.317993,117.367737,697.977844,314.319397,235.780289,583.450623,331.373932,95.559235,675.281982,266.637024,-67.756470,425.898132,245.051910,203.734512,397.269745,134.151749,124.692574,678.608887,143.169769,163.571579,591.270447,219.440292,92.874596,695.734680,202.005569,24.093245,658.765015
51,0,335.546051,-49.831909,614.067261,455.931763,26.789442,504.708771,435.849579,175.216949,492.659088,509.326569,117.323891,697.986816,314.338745,235.745560,583.458679,331.382050,95.525894,675.298584,266.632324,-67.775902,425.925903,245.075012,203.731476,397.298340,134.177460,124.702934,678.637512,143.192017,163.577728,591.292175,219.447525,92.854073,695.750000,202.005692,24.070272,658.792969
52,0,335.516235,-49.850403,614.032654,455.906830,26.758484,504.669250,435.848297,175.169556,492.642944,509.335815,117.265640,697.963379,314.360077,235.728729,583.462708,331.384857,95.492447,675.281921,266.593842,-67.781860,425.882111,245.081451,203.702377,397.278412,134.169922,124.667191,678.618408,143.202240,163.567078,591.284363,219.449951,92.829742,695.744446,202.000458,24.046314,658.781982
53,0,335.509033,-49.886623,614.004333,455.914703,26.689510,504.653809,435.854156,175.102631,492.607239,509.352448,117.203201,697.932251,314.382263,235.682846,583.439758,331.398254,95.456474,675.265747,266.574219,-67.799637,425.851135,245.095749,203.695007,397.281555,134.185883,124.656845,678.616211,143.226547,163.563004,591.286987,219.461639,92.800499,695.732178,201.996704,24.032373,658.767456
54,0,335.503510,-49.919964,614.007019,455.889557,26.659676,504.632935,435.870728,175.087280,492.609222,509.370789,117.156296,697.913147,314.413300,235.664169,583.442322,331.412537,95.430191,675.260010,266.547455,-67.811905,425.860901,245.102737,203.681000,397.278412,134.225739,124.683960,678.640686,143.251953,163.556992,591.296326,219.471161,92.788094,695.742981,201.999832,24.018650,658.787415
55,0,335.489258,-49.957397,613.977417,455.884491,26.610262,504.606720,435.880554,175.027054,492.572296,509.389343,117.093842,697.873718,314.435669,235.618759,583.418640,331.429657,95.394203,675.234680,266.514679,-67.828583,425.833923,245.112427,203.677155,397.266846,134.234268,124.648720,678.619873,143.259415,163.514877,591.268555,219.487549,92.760193,695.736450,201.994156,24.002817,658.782715
56,0,335.472626,-49.991844,613.923218,455.882294,26.556400,504.552612,435.892120,174.989426,492.539246,509.410980,117.014053,697.823425,314.464752,235.583313,583.404480,331.448730,95.343590,675.201660,266.476440,-67.838516,425.785736,245.102493,203.653305,397.237122,134.249146,124.627617,678.620178,143.255554,163.465805,591.242493,219.495728,92.722603,695.713501,201.979614,23.995140,658.749268
57,0,335.470490,-50.042744,613.910767,455.878174,26.496231,504.533539,435.902283,174.942459,492.533203,509.430481,116.933937,697.803101,314.488434,235.532028,583.405029,331.466034,95.294884,675.197083,266.454193,-67.853920,425.776611,245.117935,203.666824,397.265900,134.268814,124.620964,678.634888,143.272690,163.434906,591.253784,219.513428,92.692902,695.723022,201.973236,23.973354,658.761597
58,0,335.457642,-50.083267,613.885315,455.854095,26.462177,504.505096,435.923401,174.934204,492.547974,509.446381,116.856781,697.787415,314.521179,235.504333,583.411804,331.476807,95.253647,675.190979,266.396881,-67.839348,425.746216,245.123657,203.695389,397.291321,134.276672,124.589470,678.638306,143.292633,163.430435,591.265686,219.524765,92.667740,695.726562,201.963181,23.962551,658.767029
59,0,335.430450,-50.116219,613.831177,455.844879,26.420067,504.454071,435.941315,174.894913,492.530396,509.462646,116.763893,697.752991,314.553986,235.493179,583.420593,331.490936,95.213341,675.161621,266.334595,-67.810516,425.672668,245.123627,203.708923,397.280487,134.303024,124.591667,678.648865,143.315659,163.422150,591.266724,219.534348,92.642487,695.712280,201.957764,23.941763,658.744690
60,0,335.403473,-50.136257,613.771179,455.834106,26.390995,504.394470,435.960785,174.870880,492.523468,509.481476,116.680199,697.729187,314.589783,235.470551,583.422241,331.504456,95.176598,675.132080,266.297211,-67.788567,425.625122,245.140717,203.735565,397.289551,134.307175,124.540092,678.648132,143.337418,163.402573,591.276184,219.550507,92.614525,695.704834,201.960526,23.931490,658.730469
61,0,335.389191,-50.155422,613.745972,455.833923,26.356173,504.380341,435.980652,174.848648,492.505920,509.495544,116.621269,697.704529,314.619934,235.466827,583.423645,331.519348,95.160065,675.116394,266.255829,-67.762764,425.605377,245.147491,203.758331,397.286194,134.327026,124.529472,678.658081,143.354050,163.392792,591.283936,219.567291,92.606438,695.707825,201.967834,23.928204,658.742920
62,0,335.357880,-50.155155,613.677795,455.799500,26.354162,504.291595,435.979553,174.805603,492.427277,509.505798,116.575928,697.631836,314.634705,235.460495,583.376282,331.527435,95.148178,675.064819,266.212677,-67.757401,425.541107,245.133957,203.785812,397.252228,134.334045,124.535545,678.655273,143.374939,163.405991,591.277283,219.571487,92.592697,695.676941,201.961945,23.917709,658.730469
63,0,335.364655,-50.181808,613.636658,455.795227,26.310959,504.237061,435.966797,174.791336,492.356537,509.526367,116.553810,697.547302,314.646454,235.452179,583.329590,331.541443,95.140137,675.012939,266.190460,-67.778603,425.520111,245.100037,203.760178,397.189789,134.351974,124.541374,678.657776,143.358765,163.351562,591.230103,219.581284,92.582123,695.649841,201.949554,23.910679,658.704346
64,0,335.358154,-50.177979,613.606506,455.764160,26.302635,504.174408,435.943207,174.777039,492.299988,509.557953,116.553963,697.473083,314.649841,235.449142,583.294373,331.564819,95.134727,674.978271,266.153748,-67.791992,425.505157,245.077698,203.762375,397.195526,134.342529,124.481544,678.629272,143.349564,163.319473,591.215393,219.583618,92.568855,695.639893,201.942825,23.906757,658.700134
65,0,335.377686,-50.199089,613.582703,455.738739,26.282347,504.111877,435.909058,174.755692,492.224579,509.580078,116.559166,697.388733,314.645355,235.445953,583.251953,331.577637,95.123161,674.935913,266.143707,-67.840439,425.508942,245.033325,203.743759,397.172211,134.368591,124.504448,678.637268,143.365738,163.321365,591.213379,219.586594,92.559196,695.620422,201.944199,23.889372,658.700989
66,0,335.361237,-50.202290,613.525940,455.710968,26.267975,504.044464,435.874786,174.734344,492.146301,509.602844,116.552666,697.299561,314.633087,235.423782,583.198303,331.592926,95.112907,674.895691,266.101776,-67.850037,425.486572,244.992783,203.740402,397.155212,134.369308,124.469643,678.611145,143.369797,163.301239,591.193787,219.591553,92.544289,695.598694,201.952591,23.851454,658.707703
67,0,335.357483,-50.210213,613.481018,455.684326,26.256973,503.983673,435.854736,174.737030,492.127686,509.633484,116.511734,697.234253,314.644806,235.423019,583.215759,331.613281,95.090492,674.875061,266.045471,-67.823242,425.453766,244.950668,203.750656,397.160034,134.373672,124.444023,678.619751,143.382568,163.273392,591.201233,219.605713,92.518265,695.606262,201.960373,23.815880,658.731384
68,0,335.352112,-50.235191,613.416443,455.646271,26.257713,503.879974,435.850037,174.729034,492.085144,509.667633,116.437775,697.159241,314.673492,235.432526,583.234375,331.634399,95.056915,674.845520,265.988037,-67.767349,425.381042,244.941940,203.845062,397.209808,134.387695,124.421211,678.626038,143.401550,163.274033,591.213989,219.624207,92.496323,695.595642,201.967773,23.804668,658.717102
69,0,335.299927,-50.216278,613.296509,455.609009,26.258984,503.781799,435.848633,174.740097,492.050232,509.700287,116.358955,697.081360,314.712036,235.430588,583.235413,331.654663,95.030922,674.800354,265.884155,-67.655373,425.260712,244.931015,203.934219,397.214966,134.424118,124.447990,678.632996,143.413834,163.264038,591.201538,219.647552,92.482368,695.575134,201.993790,23.799221,658.697083
