Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,369.048584,-334.355255,871.188293,487.200043,-252.122253,763.393188,462.182281,-103.367363,753.446289,535.906921,-162.244659,958.381836,338.171509,-47.842400,844.254333,359.227234,-189.965759,934.218262,301.663269,-352.291534,682.438049,270.903168,-80.469864,657.426147,160.582214,-174.453568,939.165833,169.513016,-135.543518,848.589355,247.301376,-199.552078,954.350952,233.776077,-267.985291,914.664978
2,0,368.973633,-334.291534,871.190369,487.149963,-252.024826,763.446045,462.137482,-103.257881,753.528809,535.797913,-162.186279,958.462952,338.085083,-47.809662,844.291809,359.131104,-189.916870,934.246521,301.648804,-352.200409,682.416504,270.872589,-80.392723,657.430115,160.480576,-174.427139,939.134705,169.443710,-135.531006,848.561768,247.190186,-199.538452,954.343506,233.661972,-267.942047,914.649719
3,0,368.906525,-334.233002,871.197754,487.108734,-251.930542,763.502136,462.078033,-103.137917,753.614380,535.695312,-162.136810,958.555237,337.989166,-47.804325,844.337219,359.029907,-189.871201,934.283142,301.633575,-352.098206,682.400024,270.847443,-80.311691,657.457581,160.388840,-174.369171,939.123291,169.357758,-135.493912,848.551941,247.076935,-199.522964,954.368103,233.579620,-267.924713,914.658020
4,0,368.841339,-334.183411,871.181458,487.048462,-251.830673,763.523438,462.019684,-103.031075,753.683105,535.591064,-162.089127,958.619263,337.903687,-47.750694,844.382996,358.937653,-189.838425,934.309387,301.607758,-351.996857,682.355896,270.810699,-80.194183,657.489502,160.252625,-174.425217,939.083862,169.260941,-135.476776,848.541626,246.963181,-199.509613,954.365112,233.495697,-267.922577,914.650879
5,0,368.774261,-334.141937,871.132202,486.991730,-251.739182,763.520813,461.953735,-102.953743,753.734741,535.485168,-162.049118,958.653503,337.801727,-47.710262,844.418335,358.842529,-189.815979,934.300476,301.577057,-351.894958,682.277893,270.773102,-80.052361,657.533997,160.118835,-174.465500,939.059937,169.172089,-135.448303,848.523315,246.844086,-199.510452,954.331787,233.390198,-267.912292,914.606873
6,0,368.705109,-334.099518,871.088989,486.931030,-251.648041,763.526367,461.869476,-102.939857,753.765686,535.390137,-162.027893,958.699097,337.710052,-47.662273,844.474182,358.743561,-189.795319,934.304382,301.551514,-351.791107,682.226929,270.708435,-79.942520,657.555725,159.985123,-174.519135,939.033203,169.094910,-135.414978,848.523987,246.745468,-199.515228,954.330322,233.294327,-267.911011,914.586304
7,0,368.643280,-334.065460,871.051636,486.864746,-251.555115,763.534546,461.796356,-102.828636,753.835083,535.302856,-162.015259,958.751526,337.638367,-47.561077,844.569397,358.653320,-189.785095,934.326172,301.498138,-351.672791,682.168274,270.628448,-79.893097,657.572205,159.901169,-174.469833,939.038940,169.014420,-135.382019,848.543518,246.640198,-199.519119,954.345947,233.200485,-267.914795,914.580444
8,0,368.576385,-334.035858,870.986389,486.807007,-251.472656,763.523865,461.721649,-102.760063,753.871338,535.228577,-162.017410,958.775269,337.562744,-47.478516,844.640869,358.576294,-189.787415,934.329712,301.454681,-351.565308,682.087341,270.573212,-79.751190,657.631165,159.835876,-174.441376,939.037476,168.931412,-135.378128,848.545044,246.550537,-199.540710,954.335571,233.112198,-267.916138,914.557373
9,0,368.532196,-334.018158,870.923828,486.753326,-251.400940,763.508362,461.650513,-102.696465,753.911804,535.156677,-162.025436,958.794800,337.485779,-47.480648,844.683960,358.504211,-189.794250,934.328735,301.417999,-351.468597,682.018982,270.529022,-79.600571,657.684021,159.741043,-174.475143,939.024170,168.847900,-135.400284,848.540527,246.468597,-199.564545,954.328308,233.026764,-267.924683,914.531128
10,0,368.473877,-333.997864,870.877563,486.695190,-251.336334,763.502258,461.594177,-102.605392,753.973145,535.088623,-162.040848,958.826355,337.435852,-47.430187,844.767883,358.443939,-189.803680,934.343140,301.367035,-351.369415,681.967468,270.464539,-79.521217,657.737183,159.699722,-174.420883,939.043335,168.832275,-135.252930,848.610046,246.401825,-199.588226,954.344482,232.942566,-267.920410,914.520630
11,0,368.431610,-333.996002,870.829834,486.642609,-251.284424,763.487244,461.546661,-102.524872,754.024292,535.033020,-162.071243,958.854614,337.391266,-47.376255,844.847961,358.382874,-189.814270,934.352417,301.315979,-351.274841,681.909424,270.411591,-79.403259,657.798157,159.630966,-174.402390,939.067322,168.755280,-135.220398,848.637268,246.325607,-199.599609,954.348022,232.873627,-267.921112,914.502563
12,0,368.362671,-333.989471,870.779114,486.579132,-251.238495,763.464233,461.496063,-102.479179,754.065002,534.973633,-162.112915,958.870728,337.325195,-47.414341,844.901306,358.325439,-189.837067,934.362671,301.252289,-351.201508,681.846069,270.378540,-79.262878,657.871643,159.551941,-174.420792,939.060669,168.702316,-135.191666,848.664124,246.257217,-199.616776,954.339600,232.791214,-267.910614,914.472229
13,0,368.290497,-333.977264,870.742676,486.525543,-251.209442,763.463623,461.462585,-102.396492,754.132080,534.922913,-162.158295,958.906067,337.294769,-47.413994,844.967834,358.275787,-189.853180,934.383850,301.175629,-351.120514,681.809509,270.339478,-79.195183,657.922424,159.480087,-174.468109,939.063599,168.667542,-135.130341,848.703125,246.192322,-199.627823,954.351624,232.700333,-267.884430,914.456238
14,0,368.217468,-333.976746,870.711914,486.476379,-251.194000,763.470032,461.428802,-102.374084,754.177856,534.859070,-162.197769,958.934692,337.262695,-47.393616,845.033264,358.231140,-189.877197,934.402893,301.115387,-351.057587,681.782593,270.311035,-79.097984,657.985657,159.441727,-174.416245,939.072510,168.624023,-135.079041,848.725708,246.124512,-199.631577,954.366089,232.633270,-267.869049,914.432617
15,0,368.136200,-333.973602,870.665222,486.416016,-251.180176,763.446777,461.402832,-102.367027,754.222046,534.819275,-162.263824,958.947632,337.244995,-47.390583,845.090149,358.184357,-189.908524,934.407166,301.024750,-350.987640,681.726318,270.280975,-79.021057,658.031860,159.409592,-174.402328,939.074036,168.552734,-135.133850,848.734070,246.060074,-199.637695,954.359009,232.557190,-267.849457,914.385315
16,0,368.064941,-333.971924,870.623352,486.358002,-251.164948,763.429871,461.369141,-102.362610,754.244629,534.777954,-162.317001,958.960022,337.212799,-47.411777,845.126709,358.143677,-189.923889,934.412231,300.946808,-350.908264,681.678162,270.232819,-78.971611,658.049927,159.369614,-174.357635,939.076416,168.500183,-135.097473,848.722412,246.010666,-199.638718,954.349121,232.506622,-267.837585,914.358826
17,0,367.990051,-333.963959,870.598755,486.310150,-251.145508,763.427185,461.346313,-102.330711,754.272095,534.734497,-162.358261,958.980469,337.199402,-47.398682,845.173279,358.095520,-189.925858,934.421021,300.876831,-350.827148,681.650330,270.209351,-78.883118,658.075439,159.334656,-174.313446,939.078369,168.482574,-135.064896,848.745056,245.966446,-199.633621,954.355591,232.465271,-267.824951,914.351929
18,0,367.939636,-333.962555,870.548157,486.253784,-251.116516,763.394775,461.311127,-102.291855,754.296814,534.702820,-162.399261,958.979065,337.171631,-47.394997,845.211609,358.055695,-189.933533,934.414673,300.824493,-350.756531,681.604980,270.194275,-78.750511,658.130615,159.274704,-174.356400,939.079163,168.429810,-135.082916,848.752380,245.930267,-199.632767,954.350464,232.436005,-267.818909,914.329468
