Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,289.080872,-486.346100,863.690857,371.532379,-425.762024,724.424988,365.150177,-274.728302,710.321838,493.398590,-337.927490,885.201843,285.039185,-196.842026,840.035706,292.635406,-340.920624,927.612427,214.688004,-493.731506,676.893738,209.639908,-219.207352,654.623657,95.217628,-302.515564,946.013733,107.645439,-264.023865,852.310669,185.953384,-339.942871,954.953979,164.065643,-403.265594,917.561340
2,0,289.047363,-486.369629,863.708984,371.499146,-425.792572,724.434998,365.139343,-274.761444,710.321655,493.371521,-337.956360,885.218384,285.017853,-196.839035,840.043152,292.597839,-340.932648,927.619263,214.650711,-493.758392,676.899170,209.621796,-219.236954,654.620056,95.187973,-302.516388,945.997437,107.614433,-264.025787,852.313782,185.917999,-339.949921,954.958923,164.021301,-403.267975,917.553101
3,0,289.025055,-486.398254,863.743713,371.471985,-425.825104,724.468811,364.966766,-274.945221,710.515930,493.337036,-337.983795,885.241333,284.981293,-196.921570,840.032410,292.556183,-340.948517,927.636414,214.621918,-493.782257,676.927063,209.586960,-219.249268,654.624573,95.165237,-302.513245,946.007690,107.568962,-264.076202,852.292419,185.887329,-339.959747,954.969421,163.984802,-403.266571,917.562744
4,0,288.968872,-486.413452,863.761353,371.427429,-425.847260,724.486023,364.945068,-274.920166,710.570496,493.298431,-338.019592,885.275757,284.959900,-196.913254,840.072388,292.512482,-340.970673,927.658569,214.585876,-493.798676,676.942993,209.576874,-219.268799,654.657532,95.135521,-302.509186,946.011414,107.527534,-264.055023,852.322632,185.849106,-339.968140,954.985596,163.937119,-403.266998,917.563110
5,0,288.936646,-486.439484,863.793152,371.396606,-425.875763,724.515015,365.053131,-274.861847,710.404968,493.260590,-338.058380,885.312744,284.931213,-196.940475,840.085938,292.483337,-340.997864,927.682190,214.562668,-493.815338,676.969727,209.556152,-219.291885,654.672974,95.090965,-302.506561,946.004639,107.570396,-263.864014,852.375793,185.810837,-339.974243,955.003357,163.897476,-403.270081,917.565491
6,0,288.872437,-486.458466,863.808838,371.350006,-425.898285,724.536926,365.029144,-274.892426,710.447876,493.212250,-338.094025,885.346558,284.886139,-197.012558,840.091431,292.423370,-341.009705,927.696350,214.509705,-493.825470,676.978149,209.540802,-219.299362,654.683960,95.046051,-302.498413,945.994507,107.528587,-263.878021,852.369141,185.753510,-339.975311,955.009705,163.831940,-403.259735,917.555908
7,0,288.818237,-486.473358,863.832825,371.321686,-425.925018,724.567261,364.991760,-274.916809,710.478149,493.174530,-338.131958,885.387207,284.867950,-196.963837,840.125244,292.384766,-341.030243,927.718933,214.471420,-493.829468,676.992798,209.522797,-219.311417,654.706482,95.034508,-302.491394,945.985657,107.472771,-263.861725,852.375488,185.702026,-339.975006,955.021301,163.790787,-403.255493,917.556396
8,0,288.768768,-486.489960,863.842896,371.283478,-425.951294,724.584290,364.830658,-275.161865,710.634460,493.135895,-338.171326,885.410889,284.838074,-197.033279,840.128479,292.346588,-341.049835,927.730774,214.430298,-493.836945,677.002319,209.504196,-219.312988,654.704773,94.997078,-302.474213,945.976746,107.451637,-263.869934,852.368958,185.663773,-339.980408,955.024902,163.736923,-403.241638,917.541077
9,0,288.702972,-486.498932,863.846680,371.240112,-425.969604,724.598022,364.935120,-274.966553,710.525085,493.086853,-338.202148,885.426086,284.817352,-197.037979,840.128052,292.308502,-341.066711,927.742981,214.378296,-493.834412,676.997253,209.489944,-219.309219,654.715454,94.957085,-302.460266,945.937439,107.423317,-263.810211,852.370117,185.636215,-339.989258,955.035217,163.681427,-403.230164,917.528503
