Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,358.562958,-340.066956,859.799133,437.521667,-280.548676,718.277466,420.676514,-131.852692,698.660645,555.196411,-178.190369,873.859619,337.030060,-54.409107,826.294556,355.993561,-193.521240,919.353210,283.334564,-360.426849,674.546509,261.234955,-88.526268,643.161926,156.305618,-168.159988,941.613098,165.286560,-131.049713,843.632263,248.163818,-200.500000,948.261047,228.725632,-262.099518,910.267395
2,0,358.558685,-340.069183,859.828979,437.520020,-280.542297,718.306763,420.671539,-131.879211,698.697388,555.185303,-178.180511,873.902222,336.997864,-54.428177,826.316833,355.969238,-193.522842,919.383545,283.356018,-360.440430,674.573242,261.223785,-88.558052,643.178589,156.305222,-168.143890,941.629089,165.275009,-131.055115,843.646057,248.140808,-200.506454,948.278809,228.708282,-262.104401,910.281738
3,0,358.560333,-340.078339,859.847717,437.528381,-280.539001,718.333557,420.689087,-131.859680,698.740234,555.177063,-178.180237,873.945740,336.991180,-54.433270,826.349731,355.962891,-193.537338,919.408997,283.366577,-360.442505,674.572571,261.252289,-88.540512,643.212463,156.258652,-168.202606,941.625488,165.279541,-131.036407,843.677307,248.116699,-200.513168,948.289185,228.713425,-262.121216,910.286743
4,0,358.556854,-340.091339,859.865295,437.545197,-280.544647,718.362732,420.695068,-131.846207,698.768555,555.165894,-178.183655,873.987854,336.987152,-54.444145,826.361206,355.950348,-193.548584,919.428650,283.378296,-360.439880,674.577332,261.270508,-88.533592,643.222900,156.304825,-168.113754,941.648438,165.261902,-131.054520,843.669861,248.106491,-200.532150,948.299927,228.714798,-262.138214,910.295349
5,0,358.543060,-340.104340,859.870544,437.550171,-280.541504,718.380249,420.708832,-131.909027,698.794373,555.154358,-178.200638,874.037476,336.989960,-54.447594,826.406799,355.929230,-193.567398,919.452637,283.391327,-360.435669,674.577332,261.257416,-88.611626,643.216858,156.259811,-168.169708,941.637512,165.268448,-131.049759,843.687988,248.104111,-200.563187,948.313232,228.696091,-262.143219,910.292725
6,0,358.531219,-340.116180,859.884033,437.564850,-280.544800,718.413940,420.734802,-131.890121,698.846436,555.151306,-178.229919,874.097290,336.994995,-54.481258,826.449768,355.920593,-193.589355,919.483154,283.393219,-360.417511,674.578979,261.305420,-88.532074,643.274048,156.264008,-168.200089,941.651672,165.270691,-131.051483,843.698914,248.092041,-200.579041,948.324158,228.686218,-262.159851,910.298218
7,0,358.515533,-340.137421,859.884949,437.582520,-280.562714,718.438904,420.745239,-131.902267,698.859680,555.138062,-178.261490,874.141479,336.996887,-54.472706,826.476440,355.894257,-193.605759,919.491455,283.383606,-360.407013,674.566345,261.328949,-88.508797,643.277344,156.249695,-168.190720,941.657043,165.246826,-131.105087,843.689636,248.069214,-200.598007,948.323669,228.685547,-262.183167,910.302673
8,0,358.493896,-340.161011,859.878845,437.571655,-280.561127,718.437927,420.759369,-131.863083,698.910034,555.128052,-178.297256,874.180603,336.992249,-54.494789,826.503662,355.881592,-193.639435,919.507874,283.373108,-360.406189,674.541809,261.338654,-88.504372,643.307556,156.232422,-168.219589,941.656921,165.236908,-131.114243,843.695740,248.063141,-200.628311,948.323303,228.636322,-262.186554,910.279419
9,0,358.479187,-340.185455,859.878235,437.581177,-280.578644,718.458130,420.767548,-131.887222,698.935059,555.118042,-178.334625,874.214722,337.001831,-54.515602,826.532715,355.872314,-193.671387,919.525208,283.373566,-360.407867,674.544739,261.363464,-88.484512,643.334778,156.238007,-168.188705,941.664062,165.258194,-131.099594,843.721802,248.050873,-200.653030,948.327881,228.644684,-262.218964,910.282166
10,0,358.456696,-340.209137,859.869873,437.565155,-280.591461,718.454346,420.760712,-131.937347,698.921753,555.106812,-178.369614,874.231323,337.008057,-54.502979,826.554749,355.848755,-193.689056,919.530457,283.350494,-360.405151,674.523010,261.348083,-88.511902,643.326111,156.234161,-168.182526,941.668396,165.225769,-131.162231,843.706543,248.028992,-200.676529,948.326843,228.623169,-262.227142,910.269470
