Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,264.518433,-486.047394,859.989136,349.976196,-437.949493,717.839233,361.465637,-288.073090,701.424133,485.320984,-364.098938,874.603882,294.646454,-198.726135,831.837952,286.905701,-341.623596,921.404114,184.188004,-485.946716,674.712036,212.487595,-213.675919,648.596069,95.716064,-278.642670,945.361267,110.604523,-240.293167,849.751465,179.930176,-327.152405,950.567322,153.322891,-385.623383,912.730103
2,0,264.514954,-485.996674,860.000916,349.981049,-437.898041,717.845947,361.489319,-288.026978,701.440369,485.343445,-364.056641,874.627014,294.664429,-198.712173,831.846741,286.922241,-341.577515,921.424805,184.193420,-485.899109,674.719788,212.512985,-213.638367,648.606689,95.744728,-278.602325,945.383423,110.668617,-240.163193,849.784668,179.941956,-327.108551,950.582153,153.316422,-385.571747,912.732056
3,0,264.546112,-485.953308,860.031738,350.005219,-437.853058,717.868103,361.512024,-287.980865,701.463074,485.360718,-363.998413,874.643433,294.953949,-197.527512,832.021118,286.940399,-341.526642,921.438965,184.234055,-485.864624,674.760803,212.529266,-213.603012,648.626587,95.759880,-278.559082,945.394348,110.685303,-240.099762,849.805359,179.979294,-327.071747,950.610779,153.364258,-385.541504,912.765015
4,0,264.563263,-485.915100,860.028625,350.016693,-437.815002,717.855164,361.519714,-287.945435,701.444519,485.378235,-363.938721,874.629150,294.673065,-198.626678,831.825806,286.959930,-341.482239,921.431519,184.256699,-485.854553,674.763672,212.517639,-213.588074,648.605835,95.763229,-278.518372,945.397644,110.657433,-240.098206,849.791565,179.986450,-327.029724,950.603088,153.341476,-385.489197,912.751221
5,0,264.599091,-485.874817,860.044617,350.053864,-437.789734,717.868469,361.522125,-287.919312,701.418945,485.402588,-363.873901,874.619751,294.693634,-198.531754,831.823303,286.984924,-341.428345,921.425171,184.286819,-485.851746,674.791443,212.513443,-213.587067,648.580322,95.787247,-278.471802,945.399109,110.657860,-240.063766,849.800842,180.003036,-326.985077,950.604614,153.367722,-385.448273,912.749268
6,0,264.617584,-485.823151,860.077881,350.066681,-437.751740,717.899048,361.520569,-287.878235,701.414673,485.413361,-363.788666,874.623535,294.675537,-198.484039,831.798523,286.991272,-341.364532,921.441101,184.299179,-485.841095,674.837341,212.489395,-213.572983,648.573853,95.783356,-278.422913,945.416870,110.638832,-240.059158,849.799927,180.010971,-326.929047,950.622803,153.395096,-385.400970,912.769165
7,0,264.642212,-485.774292,860.101135,350.095276,-437.724670,717.922852,361.521667,-287.849823,701.411316,485.428741,-363.708893,874.622986,294.930237,-197.350952,831.941528,287.005402,-341.303650,921.441467,184.313232,-485.839081,674.856689,212.489349,-213.575073,648.550171,95.789642,-278.373077,945.376099,110.689842,-239.922668,849.824280,180.033524,-326.882080,950.618042,153.408340,-385.353668,912.757385
8,0,264.668915,-485.720581,860.118835,350.111725,-437.687469,717.933289,361.519073,-287.813324,701.400269,485.432068,-363.622833,874.618591,294.660370,-198.315369,831.758301,287.010284,-341.235962,921.431335,184.320526,-485.825989,674.858948,212.468170,-213.576431,648.520935,95.789742,-278.312897,945.363647,110.679634,-239.877274,849.805115,180.042160,-326.818634,950.596313,153.430801,-385.307648,912.737427
9,0,264.707184,-485.661194,860.172485,350.130768,-437.635010,717.979797,361.518829,-287.772156,701.412292,485.442963,-363.530701,874.648926,294.619659,-198.352631,831.722168,287.022583,-341.164490,921.456665,184.342987,-485.798706,674.902344,212.453842,-213.563126,648.516602,95.793488,-278.257812,945.356140,110.655380,-239.878616,849.786133,180.052765,-326.743683,950.611694,153.465668,-385.253998,912.755981
10,0,264.708221,-485.595459,860.205811,350.134094,-437.578125,718.010803,361.510345,-287.711182,701.429688,485.441284,-363.433868,874.675110,294.876007,-197.178391,831.911072,287.018188,-341.088959,921.474121,184.364960,-485.775238,674.935852,212.460083,-213.538544,648.514771,95.810127,-278.189453,945.362854,110.687775,-239.734909,849.788757,180.068710,-326.678009,950.623291,153.493637,-385.199036,912.763245
11,0,264.723724,-485.529877,860.227966,350.146790,-437.527771,718.028870,361.500854,-287.671295,701.431702,485.448944,-363.344727,874.691589,294.620697,-198.112045,831.729370,287.017853,-341.011383,921.475281,184.390549,-485.747772,674.955261,212.441620,-213.524887,648.498657,95.810951,-278.131470,945.345703,110.662445,-239.703873,849.802856,180.086639,-326.613190,950.626343,153.508087,-385.141357,912.754517
