Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,334.539856,-336.896210,868.777893,448.911011,-255.907059,756.381958,423.415527,-107.383331,745.353271,503.651794,-163.411255,948.487915,302.333954,-50.915466,839.076355,326.244385,-191.688171,930.163635,261.854248,-357.389862,682.262329,229.818268,-86.153717,654.661316,129.070618,-174.660583,941.799438,135.446518,-133.373718,849.300537,215.342880,-201.947021,954.059875,199.491180,-269.656860,914.440491
2,0,334.588715,-336.930878,868.764099,448.934662,-255.926849,756.364563,423.442047,-107.402977,745.353149,503.720825,-163.470444,948.473450,302.397064,-50.906258,839.119141,326.302094,-191.730057,930.174561,261.867981,-357.379089,682.254700,229.838898,-86.143929,654.706665,129.135086,-174.664978,941.825195,135.486679,-133.398529,849.333740,215.397156,-201.973450,954.089172,199.539932,-269.687805,914.478210
3,0,334.641388,-336.979279,868.731812,448.954620,-255.953964,756.320129,423.470673,-107.443260,745.346313,503.787445,-163.539597,948.439819,302.446594,-50.933945,839.162415,326.371521,-191.792862,930.172913,261.879181,-357.379211,682.231323,229.858627,-86.117958,654.759888,129.176865,-174.667511,941.853394,135.538834,-133.397537,849.367065,215.441605,-202.004288,954.102539,199.603577,-269.729736,914.488464
4,0,334.682373,-337.023804,868.690613,448.966919,-255.989639,756.262451,423.496521,-107.481552,745.329407,503.867798,-163.615417,948.395020,302.501923,-50.982433,839.182678,326.438263,-191.852905,930.163818,261.865723,-357.378815,682.186829,229.875519,-86.134850,654.777344,129.238739,-174.693649,941.873474,135.596939,-133.393631,849.409546,215.500504,-202.046661,954.101624,199.620163,-269.756226,914.478577
5,0,334.734436,-337.070801,868.685120,448.985535,-256.030365,756.243225,423.519470,-107.507195,745.317444,503.947449,-163.679138,948.359253,302.566772,-51.000767,839.210632,326.509460,-191.905319,930.175537,261.890381,-357.398804,682.198853,229.913696,-86.133705,654.812317,129.252716,-174.811768,941.876709,135.649551,-133.441895,849.438904,215.564133,-202.080627,954.125061,199.664429,-269.780396,914.504333
6,0,334.770996,-337.109070,868.673584,448.996277,-256.068817,756.216125,423.538605,-107.581520,745.296021,504.028503,-163.744537,948.329956,302.628906,-51.026501,839.231750,326.571503,-191.954361,930.181763,261.912903,-357.426056,682.203857,229.940094,-86.146935,654.850952,129.316086,-174.794144,941.890930,135.686752,-133.472977,849.465515,215.635071,-202.124054,954.141541,199.681076,-269.793152,914.498474
7,0,334.824982,-337.154877,868.673462,449.027893,-256.117767,756.201904,423.565948,-107.609329,745.299927,504.101410,-163.798691,948.298828,302.679260,-51.085522,839.255615,326.633179,-191.998871,930.187439,261.935333,-357.457703,682.204224,229.976334,-86.161476,654.880066,129.334641,-174.892410,941.900757,135.738602,-133.439590,849.506226,215.686890,-202.140411,954.146484,199.731369,-269.819397,914.501770
8,0,334.862366,-337.195374,868.665405,449.055389,-256.158783,756.183594,423.604980,-107.628098,745.308411,504.165100,-163.850372,948.273987,302.729218,-51.137180,839.264343,326.693237,-192.048218,930.196838,261.955994,-357.491638,682.210266,229.999466,-86.204918,654.895447,129.397980,-174.851135,941.922974,135.807129,-133.372147,849.558472,215.738983,-202.165344,954.153137,199.777664,-269.855072,914.506470
9,0,334.902100,-337.231598,868.661560,449.092499,-256.203156,756.177124,423.645233,-107.637558,745.313782,504.221008,-163.898499,948.256531,302.791229,-51.156406,839.275940,326.748169,-192.087524,930.203735,261.981476,-357.523407,682.227234,230.020981,-86.204842,654.930847,129.450073,-174.872375,941.934692,135.854706,-133.364456,849.578674,215.807678,-202.194214,954.167114,199.817749,-269.887939,914.521729
10,0,334.933136,-337.265472,868.644104,449.121277,-256.240784,756.148193,423.684601,-107.681480,745.298279,504.280334,-163.947632,948.230286,302.850342,-51.196285,839.286987,326.811646,-192.129913,930.195984,261.988464,-357.543182,682.220642,230.045074,-86.224243,654.943115,129.540253,-174.840042,941.957703,135.885803,-133.410660,849.595642,215.869064,-202.221924,954.171265,199.868011,-269.918488,914.520813
11,0,334.981873,-337.296814,868.624817,449.148132,-256.272919,756.109009,423.740814,-107.681396,745.290649,504.359711,-164.009842,948.193665,302.916077,-51.219753,839.292725,326.882141,-192.167877,930.190369,261.992737,-357.551178,682.202515,230.071182,-86.230606,654.968628,129.608810,-174.853333,941.976318,135.920914,-133.445282,849.612976,215.946701,-202.245941,954.180603,199.918930,-269.928833,914.502991
12,0,335.015625,-337.310730,868.593567,449.168396,-256.288635,756.060913,423.785553,-107.694756,745.247009,504.445496,-164.055786,948.142883,302.980957,-51.262089,839.267822,326.953308,-192.187622,930.170837,261.972931,-357.534393,682.178284,230.089554,-86.223801,654.961304,129.689774,-174.816910,941.984131,136.001266,-133.380707,849.632629,216.012146,-202.255600,954.179504,199.969269,-269.924286,914.487122
13,0,335.065796,-337.320312,868.550964,449.193268,-256.301117,755.991455,423.834686,-107.668365,745.196350,504.529175,-164.084534,948.066650,303.048767,-51.265450,839.237244,327.032410,-192.194687,930.133850,261.977448,-357.521149,682.153931,230.102356,-86.205017,654.946655,129.758743,-174.798889,942.001831,136.089447,-133.321030,849.643677,216.087036,-202.256226,954.177856,200.018738,-269.914673,914.461060
14,0,335.108032,-337.305298,868.509277,449.210480,-256.297577,755.914551,423.864838,-107.698494,745.138184,504.615295,-164.090530,947.980591,303.113464,-51.263096,839.221924,327.114716,-192.190964,930.108948,261.964630,-357.503448,682.129211,230.114288,-86.182373,654.958435,129.836594,-174.732559,942.003967,136.136414,-133.333374,849.653259,216.157104,-202.249832,954.168945,200.083694,-269.901642,914.448059
15,0,335.176300,-337.291199,868.486145,449.232147,-256.286957,755.846130,423.881836,-107.651039,745.090881,504.698822,-164.071747,947.892944,303.175690,-51.222816,839.211487,327.187927,-192.163361,930.077026,261.974548,-357.488617,682.126038,230.102722,-86.190414,654.950928,129.877579,-174.766891,942.025513,136.194244,-133.300171,849.667786,216.206726,-202.217560,954.164429,200.140015,-269.879944,914.442139
16,0,335.242249,-337.268829,868.464661,449.264801,-256.274963,755.786804,423.897552,-107.668320,745.013062,504.779053,-164.031815,947.810852,303.223541,-51.183189,839.176697,327.257843,-192.127197,930.046936,261.987122,-357.486816,682.127625,230.097137,-86.175354,654.933289,129.975006,-174.704681,942.056091,136.257828,-133.258026,849.682068,216.270248,-202.185684,954.164001,200.202606,-269.853607,914.431458
17,0,335.300690,-337.242371,868.446899,449.287598,-256.246155,755.724731,423.904663,-107.662628,744.944214,504.854492,-163.981201,947.721802,303.249268,-51.173565,839.136719,327.324860,-192.095291,930.019897,262.007233,-357.488770,682.133789,230.085129,-86.203674,654.916260,130.041855,-174.676407,942.079712,136.300049,-133.248016,849.695190,216.344498,-202.170349,954.157166,200.259888,-269.822906,914.416626
18,0,335.366272,-337.209991,868.424316,449.312500,-256.222229,755.665955,423.915161,-107.634956,744.892273,504.934906,-163.934448,947.641602,303.294739,-51.118950,839.103760,327.392487,-192.061691,929.984985,262.018799,-357.487427,682.127930,230.076141,-86.204498,654.903564,130.121368,-174.620270,942.098694,136.341553,-133.222565,849.714722,216.414169,-202.141632,954.148621,200.298462,-269.783630,914.397522
19,0,335.442993,-337.180573,868.419678,449.339935,-256.192871,755.618591,423.931122,-107.632271,744.812805,505.013824,-163.878067,947.561646,303.324982,-51.098907,839.054077,327.472015,-192.020584,929.951050,262.053650,-357.478546,682.150452,230.086166,-86.182655,654.885559,130.177536,-174.670090,942.082214,136.396744,-133.189148,849.717285,216.480225,-202.108490,954.147034,200.365402,-269.750946,914.391785
20,0,335.492615,-337.135529,868.390381,449.374176,-256.166290,755.563538,423.945160,-107.621620,744.730713,505.085175,-163.822327,947.475891,303.365143,-51.083008,839.000488,327.538849,-191.977097,929.908813,262.062439,-357.454773,682.132141,230.086746,-86.170700,654.862671,130.237732,-174.630997,942.091614,136.431137,-133.177048,849.709656,216.546188,-202.071030,954.138672,200.406143,-269.704315,914.373108
21,0,335.555054,-337.099579,868.354187,449.393799,-256.130981,755.491699,423.973755,-107.562027,744.675232,505.155975,-163.777008,947.386719,303.421112,-51.015553,838.970764,327.610229,-191.942627,929.873535,262.098907,-357.433716,682.123047,230.084045,-86.158836,654.829773,130.284988,-174.630768,942.073608,136.492950,-133.128250,849.712463,216.615494,-202.040878,954.111694,200.481049,-269.679810,914.349976
22,0,335.596405,-337.050232,868.308411,449.427368,-256.094391,755.429565,423.989349,-107.532440,744.598328,505.220642,-163.728592,947.304626,303.454773,-51.004265,838.920044,327.674896,-191.895279,929.829102,262.109955,-357.390717,682.088074,230.097198,-86.118286,654.805115,130.356232,-174.555679,942.084961,136.531738,-133.113815,849.702148,216.675217,-202.009399,954.091614,200.522888,-269.631897,914.314148
23,0,335.657684,-337.012482,868.275879,449.459198,-256.051727,755.372986,424.009827,-107.473282,744.555298,505.287231,-163.684952,947.230652,303.500824,-50.951717,838.889587,327.741333,-191.851593,929.796448,262.149170,-357.361206,682.075989,230.109970,-86.068512,654.797363,130.392395,-174.573044,942.090027,136.563538,-133.106201,849.711731,216.737854,-201.985672,954.079956,200.564392,-269.583527,914.280457
24,0,335.709564,-336.969452,868.242737,449.487335,-256.006592,755.314270,424.030762,-107.423615,744.509460,505.341187,-163.630966,947.158081,303.531494,-50.917473,838.864929,327.793671,-191.801697,929.758240,262.158417,-357.319092,682.051453,230.104767,-86.037506,654.789001,130.431244,-174.593170,942.102417,136.607147,-133.048508,849.723328,216.794876,-201.951874,954.069702,200.613266,-269.546417,914.252380
25,0,335.771790,-336.925201,868.197266,449.517822,-255.957550,755.247192,424.045135,-107.415581,744.422363,505.406433,-163.571487,947.078186,303.560272,-50.882671,838.818176,327.858002,-191.754410,929.712769,262.169769,-357.277435,682.016724,230.087006,-86.036659,654.745544,130.483429,-174.561951,942.098145,136.637360,-133.047318,849.729309,216.861450,-201.925598,954.049377,200.681488,-269.522278,914.238403
