Trajectories
100
,,jamsling:arm1,,,jamsling:arm2,,,jamsling:arm3,,,jamsling:arm4,,,jamsling:shoulder1,,,jamsling:shoulder2,,,jamsling:shoulder3,,,jamsling:shoulder4,,,jamsling:torso1,,,jamsling:torso2,,,jamsling:torso3,,,jamsling:torso4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,333.261353,-423.055969,864.801086,416.252258,-371.158142,722.534485,411.433289,-221.432999,701.723816,541.903931,-277.502411,877.284424,334.418274,-136.343735,828.533020,341.933228,-275.932434,922.801941,256.552917,-438.781067,679.638367,256.167786,-165.797516,645.643005,146.745316,-232.976547,942.897461,157.567734,-197.685074,844.338135,234.344559,-273.409241,950.271179,209.527176,-334.232635,913.391602
2,0,333.287964,-423.149780,864.775940,416.273102,-371.230560,722.508728,411.476746,-221.516220,701.711243,541.947510,-277.625671,877.268372,334.474182,-136.409439,828.556152,341.981445,-276.041138,922.801208,256.559906,-438.823090,679.614563,256.201477,-165.827484,645.676453,146.780457,-233.074387,942.899048,157.610443,-197.779678,844.353027,234.388458,-273.508209,950.278687,209.586639,-334.341888,913.407288
3,0,333.313293,-423.240082,864.740967,416.294281,-371.298950,722.472656,411.507843,-221.622375,701.704468,541.996277,-277.749847,877.252625,334.527618,-136.551224,828.569275,342.038635,-276.150970,922.801086,256.574646,-438.870056,679.584717,256.252350,-165.856659,645.708191,146.853241,-233.173981,942.923157,157.656921,-197.903122,844.371826,234.439636,-273.609955,950.290344,209.624115,-334.437439,913.412292
4,0,333.363037,-423.348419,864.710266,416.328979,-371.375854,722.441895,411.548584,-221.727982,701.693237,542.051880,-277.874512,877.230225,334.590790,-136.617188,828.607361,342.092163,-276.265106,922.798462,256.588928,-438.924927,679.549011,256.273651,-165.965637,645.720520,146.900406,-233.282013,942.949707,157.686218,-198.028091,844.401001,234.505585,-273.727997,950.295105,209.678253,-334.541809,913.416809
5,0,333.402466,-423.450775,864.679932,416.349731,-371.447937,722.399170,411.580597,-221.812637,701.669861,542.097412,-277.975952,877.196228,334.638245,-136.694122,828.602234,342.143066,-276.373322,922.784546,256.597900,-438.986359,679.516602,256.291229,-166.051865,645.711731,146.960510,-233.374039,942.941895,157.727753,-198.097687,844.408752,234.554810,-273.833405,950.294983,209.687210,-334.627350,913.404602
6,0,333.449768,-423.550476,864.657837,416.382751,-371.528015,722.380737,411.610504,-221.846680,701.672485,542.138611,-278.071014,877.168640,334.660980,-136.837708,828.604858,342.183258,-276.474701,922.776611,256.623810,-439.067719,679.503906,256.310944,-166.098282,645.736938,147.023087,-233.472900,942.942139,157.787857,-198.147491,844.434265,234.599548,-273.936646,950.300903,209.739258,-334.723633,913.403564
7,0,333.482697,-423.643311,864.631592,416.410858,-371.613464,722.359985,411.622681,-221.962921,701.656250,542.179199,-278.161987,877.139221,334.676300,-137.007538,828.588379,342.224701,-276.572693,922.760071,256.653992,-439.161285,679.492676,256.316559,-166.212906,645.724976,147.072739,-233.566574,942.961365,157.835785,-198.185944,844.447693,234.642471,-274.041779,950.297729,209.762253,-334.805176,913.382141
8,0,333.529053,-423.732117,864.619629,416.451721,-371.704590,722.347778,411.641541,-222.028366,701.644287,542.223389,-278.243561,877.111816,334.710114,-137.030426,828.594849,342.274658,-276.666382,922.756042,256.697266,-439.266724,679.497375,256.338013,-166.272339,645.742554,147.122116,-233.668671,942.961792,157.886932,-198.229889,844.472412,234.687897,-274.136780,950.292175,209.804611,-334.890045,913.366943
9,0,333.564484,-423.814514,864.611206,416.469025,-371.783356,722.325623,411.659027,-222.136551,701.612976,542.254944,-278.305450,877.074402,334.740906,-137.105423,828.576233,342.312653,-276.748047,922.741089,256.728577,-439.360474,679.496338,256.339630,-166.419220,645.697632,147.158417,-233.756882,942.962891,157.898666,-198.364807,844.457214,234.719299,-274.222870,950.285156,209.837570,-334.963196,913.349792
10,0,333.630341,-423.906189,864.625610,416.503479,-371.866058,722.324524,411.687836,-222.178574,701.613403,542.301270,-278.387085,877.062500,334.786621,-137.118240,828.586121,342.360107,-276.833008,922.740662,256.763245,-439.453003,679.505981,256.368225,-166.469971,645.709656,147.204193,-233.839218,942.973267,157.941254,-198.404129,844.465759,234.770432,-274.306427,950.293213,209.902176,-335.048370,913.350098
11,0,333.679504,-423.992004,864.624756,416.530518,-371.949158,722.308533,411.720703,-222.256409,701.621155,542.344299,-278.464905,877.041565,334.818787,-137.207977,828.587708,342.406647,-276.913086,922.736389,256.795166,-439.543396,679.510498,256.381012,-166.595749,645.718567,147.262711,-233.926666,942.982727,157.985718,-198.460968,844.491821,234.823547,-274.395935,950.290222,209.927795,-335.120392,913.330261
12,0,333.724457,-424.072815,864.632263,416.567047,-372.034424,722.301514,411.729767,-222.332718,701.613098,542.382507,-278.544708,877.024963,334.829346,-137.349274,828.569702,342.446533,-276.989990,922.737549,256.827087,-439.629791,679.521484,256.408386,-166.645508,645.726929,147.275253,-234.004181,943.007141,158.042694,-198.466583,844.518127,234.865250,-274.468933,950.294495,209.962219,-335.189911,913.319397
13,0,333.740570,-424.137451,864.637207,416.589935,-372.115601,722.305603,411.753967,-222.409378,701.611572,542.412476,-278.613098,877.011230,334.883484,-137.373901,828.564453,342.489899,-277.059753,922.743225,256.838226,-439.703003,679.533813,256.432220,-166.770676,645.706787,147.324173,-234.066483,943.018372,158.074036,-198.547760,844.527466,234.910034,-274.537231,950.314697,210.005035,-335.244965,913.321350
14,0,333.777008,-424.211548,864.639038,416.612946,-372.205780,722.300293,411.778168,-222.502945,701.582153,542.455444,-278.699280,876.988770,334.929565,-137.417130,828.550964,342.522949,-277.122559,922.726868,256.865692,-439.785614,679.545776,256.452362,-166.838623,645.689941,147.369293,-234.135529,943.021057,158.074005,-198.658035,844.516724,234.969055,-274.609253,950.317200,210.046188,-335.293701,913.308777
